Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL,Zipcode
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Masters Grade Level,2021_2022,0.001,0.24,0.01,0.26,0.04,0.15,0.05,0.12,0.05,0.16,0.08,0.18,0.04,0.14,0.03,0.1,77074
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Meets Grade Level or Above,2021_2022,0.02,0.45,0.03,0.48,0.09,0.38,0.1,0.3,0.1,0.39,-0.01,0.29,0.07,0.35,0.08,0.3,77074
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Meets Grade Level or Above,2021_2022,0.02,0.45,0.03,0.48,0.09,0.38,0.1,0.3,0.1,0.39,-0.01,0.29,0.07,0.35,0.08,0.3,77074
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Approaches Grade Level or Above,2021_2022,0.06,0.74,0.08,0.76,0.14,0.71,0.18,0.62,0.15,0.72,0.16,0.86,0.13,0.69,0.16,0.67,77074
Yes_Prep_Schools_Grade 8 Science,Yes_Prep_Schools,Grade 8 Science,At Approaches Grade Level or Above,2021_2022,0.06,0.74,0.08,0.76,0.14,0.71,0.18,0.62,0.15,0.72,0.16,0.86,0.13,0.69,0.16,0.67,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Meets Grade Level or Above,2021_2022,0.03,0.31,0.03,0.32,0.01,0.17,0.03,0.16,0.01,0.17,-0.04,0.21,-0.01,0.15,-0.02,0.09,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Meets Grade Level or Above,2021_2022,0.03,0.31,0.03,0.32,0.01,0.17,0.03,0.16,0.01,0.17,-0.04,0.21,-0.01,0.15,-0.02,0.09,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Approaches Grade Level or Above,2021_2022,0.04,0.61,0.03,0.61,0.02,0.45,0.06,0.46,0.02,0.45,-0.17,0.43,0,0.42,0,0.34,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Approaches Grade Level or Above,2021_2022,0.04,0.61,0.03,0.61,0.02,0.45,0.06,0.46,0.02,0.45,-0.17,0.43,0,0.42,0,0.34,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Masters Grade Level,2021_2022,0.04,0.18,0.05,0.2,0.01,0.08,0.02,0.06,0.01,0.08,0.13,0.18,0.01,0.07,0,0.04,77074
Yes_Prep_Schools_Grade 8 Social Studies,Yes_Prep_Schools,Grade 8 Social Studies,At Masters Grade Level,2021_2022,0.04,0.18,0.05,0.2,0.01,0.08,0.02,0.06,0.01,0.08,0.13,0.18,0.01,0.07,0,0.04,77074
