Primary_Key,School_Name,Test_Score,"STAAR Performance Rates by Tested Grade, Subject, and Performance Level",School_Year,YoY_State,State,YoY_Region,Region_04,YoY_District,District,YoY_African_American,African_American,YoY_Hispanic,Hispanic,YoY_White,White,YoY_Econ_Disadv,Econ_Disadv,YoY_ELL,ELL
Harmony_Schools_South_Grade 3 Reading,Harmony_Schools_South,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.28,0.5,0.24,0.47,0.31,0.46,0.37,0.6,0.26,0.47,0.21,0.44
Harmony_Schools_South_Grade 3 Reading,Harmony_Schools_South,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.22,0.76,0.23,0.81,0.22,0.7,0.08,0.7,0.22,0.75,0.21,0.71
Harmony_Schools_South_Grade 3 Reading,Harmony_Schools_South,Grade 3 Reading,At Approaches Grade Level or Above,2021_2022,0.09,0.76,0.08,0.76,0.22,0.76,0.23,0.81,0.22,0.7,0.08,0.7,0.22,0.75,0.21,0.71
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.77,0.17,0.68,0.15,0.73,0.09,0.87,0.19,0.67,0.21,0.7
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.77,0.17,0.68,0.15,0.73,0.09,0.87,0.19,0.67,0.21,0.7
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.16,0.53,0.15,0.4,0.18,0.47,0.15,0.68,0.17,0.39,0.21,0.41
Humble_ISD_Grade 4 Reading,Humble_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.16,0.53,0.15,0.4,0.18,0.47,0.15,0.68,0.17,0.39,0.21,0.41
La_Porte_ISD_Grade 3 Reading,La_Porte_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.59,0.04,0.48,0.21,0.62,0.14,0.6,0.17,0.53,0.2,0.56
La_Porte_ISD_Grade 3 Reading,La_Porte_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.15,0.59,0.04,0.48,0.21,0.62,0.14,0.6,0.17,0.53,0.2,0.56
La_Porte_ISD_Grade 3 Mathematics,La_Porte_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.12,0.52,-0.05,0.39,0.15,0.54,0.12,0.52,0.14,0.48,0.2,0.56
La_Porte_ISD_Grade 3 Mathematics,La_Porte_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.12,0.52,-0.05,0.39,0.15,0.54,0.12,0.52,0.14,0.48,0.2,0.56
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.16,0.55,0.08,0.27,0.17,0.51,0.18,0.65,0.18,0.48,0.2,0.54
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.31,0.05,0.34,0.16,0.55,0.08,0.27,0.17,0.51,0.18,0.65,0.18,0.48,0.2,0.54
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.23,0.35,0.21,0.35,0.26,0.29,0.09,0.4,0.24,0.34,0.2,0.31
Harmony_Schools_South_Grade 3 Mathematics,Harmony_Schools_South,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.23,0.35,0.21,0.35,0.26,0.29,0.09,0.4,0.24,0.34,0.2,0.31
Alief_ISD_Grade 4 Reading,Alief_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.2,0.45,0.17,0.47,0.21,0.42,0.27,0.53,0.21,0.45,0.2,0.43
Alief_ISD_Grade 4 Reading,Alief_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.2,0.45,0.17,0.47,0.21,0.42,0.27,0.53,0.21,0.45,0.2,0.43
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.16,0.45,0.15,0.5,0.16,0.39,0.11,0.47,0.18,0.44,0.2,0.42
Harmony_Schools_South_Grade 6 Reading,Harmony_Schools_South,Grade 6 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.43,0.1,0.44,0.16,0.45,0.15,0.5,0.16,0.39,0.11,0.47,0.18,0.44,0.2,0.42
Pasadena_ISD_Grade 5 Reading,Pasadena_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.16,0.47,0.16,0.4,0.16,0.45,0.16,0.62,0.16,0.44,0.2,0.42
Pasadena_ISD_Grade 5 Reading,Pasadena_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.16,0.47,0.16,0.4,0.16,0.45,0.16,0.62,0.16,0.44,0.2,0.42
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.42,0.17,0.35,0.16,0.44,0.11,0.38,0.16,0.4,0.2,0.42
Sheldon_ISD_Grade 7 Reading,Sheldon_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.42,0.17,0.35,0.16,0.44,0.11,0.38,0.16,0.4,0.2,0.42
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.14,0.84,0.01,0.82,0.22,0.85,0.02,0.8,0.16,0.85,0.2,0.82
Harmony_Schools_South_Grade 7 Reading,Harmony_Schools_South,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.14,0.84,0.01,0.82,0.22,0.85,0.02,0.8,0.16,0.85,0.2,0.82
Crosby_ISD_Grade 5 Mathematics,Crosby_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.08,0.86,-0.05,0.7,0.15,0.89,0.03,0.87,0.07,0.81,0.2,0.94
Crosby_ISD_Grade 5 Mathematics,Crosby_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.08,0.86,-0.05,0.7,0.15,0.89,0.03,0.87,0.07,0.81,0.2,0.94
Harmony_Schools_Grade 4 Reading,Harmony_Schools,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.2,0.74,0.22,0.74,0.27,0.7,0.04,0.79,0.24,0.69,0.2,0.72
Harmony_Schools_Grade 4 Reading,Harmony_Schools,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.2,0.74,0.22,0.74,0.27,0.7,0.04,0.79,0.24,0.69,0.2,0.72
Aristoi_Classical_Academy_Grade 3 Mathematics,Aristoi_Classical_Academy,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.01,0.72,-0.09,0.55,-0.04,0.64,0.13,0.81,0.11,0.56,0.2,0.6
Aristoi_Classical_Academy_Grade 3 Mathematics,Aristoi_Classical_Academy,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.01,0.72,-0.09,0.55,-0.04,0.64,0.13,0.81,0.11,0.56,0.2,0.6
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.17,0.75,0.22,0.68,0.16,0.76,0.15,0.77,0.18,0.74,0.19,0.8
Galena_Park_ISD_Grade 3 Mathematics,Galena_Park_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.17,0.75,0.22,0.68,0.16,0.76,0.15,0.77,0.18,0.74,0.19,0.8
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.67,0.19,0.53,0.18,0.66,0.04,0.89,0.19,0.62,0.19,0.67
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.67,0.19,0.53,0.18,0.66,0.04,0.89,0.19,0.62,0.19,0.67
Harmony_Schools_Grade 3 Mathematics,Harmony_Schools,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.23,0.42,0.23,0.37,0.26,0.35,0.23,0.56,0.2,0.34,0.19,0.39
Harmony_Schools_Grade 3 Mathematics,Harmony_Schools,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.23,0.42,0.23,0.37,0.26,0.35,0.23,0.56,0.2,0.34,0.19,0.39
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.1,0.84,-0.05,0.57,0.11,0.82,0.09,0.88,0.15,0.81,0.19,0.86
Deer_Park_ISD_Grade 7 Mathematics,Deer_Park_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.1,0.84,-0.05,0.57,0.11,0.82,0.09,0.88,0.15,0.81,0.19,0.86
Klein_ISD_Grade 4 Reading,Klein_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.85,0.13,0.71,0.19,0.83,0.1,0.91,0.19,0.79,0.19,0.83
Klein_ISD_Grade 4 Reading,Klein_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.85,0.13,0.71,0.19,0.83,0.1,0.91,0.19,0.79,0.19,0.83
Pasadena_ISD_Grade 4 Mathematics,Pasadena_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.17,0.67,0.16,0.53,0.17,0.67,0.17,0.72,0.17,0.65,0.19,0.69
Pasadena_ISD_Grade 4 Mathematics,Pasadena_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.17,0.67,0.16,0.53,0.17,0.67,0.17,0.72,0.17,0.65,0.19,0.69
Harmony_Schools_Grade 7 Reading,Harmony_Schools,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.19,0.86,0.24,0.87,0.2,0.83,0.18,0.92,0.21,0.83,0.18,0.79
Harmony_Schools_Grade 7 Reading,Harmony_Schools,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.19,0.86,0.24,0.87,0.2,0.83,0.18,0.92,0.21,0.83,0.18,0.79
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.14,0.81,0.11,0.86,0.16,0.73,0.2,1,0.15,0.8,0.18,0.78
Harmony_Schools_South_Grade 5 Reading,Harmony_Schools_South,Grade 5 Reading,At Approaches Grade Level or Above,2021_2022,0.08,0.81,0.08,0.81,0.14,0.81,0.11,0.86,0.16,0.73,0.2,1,0.15,0.8,0.18,0.78
Yes_Prep_Schools_Grade 7 Reading,Yes_Prep_Schools,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.15,0.78,0.1,0.68,0.14,0.78,0.09,0.71,0.13,0.76,0.18,0.75
Yes_Prep_Schools_Grade 7 Reading,Yes_Prep_Schools,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.15,0.78,0.1,0.68,0.14,0.78,0.09,0.71,0.13,0.76,0.18,0.75
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.14,0.6,0.15,0.46,0.13,0.63,0.35,0.72,0.13,0.58,0.18,0.67
Sheldon_ISD_Grade 4 Mathematics,Sheldon_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.14,0.6,0.15,0.46,0.13,0.63,0.35,0.72,0.13,0.58,0.18,0.67
Alief_ISD_Grade 4 Mathematics,Alief_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.18,0.63,0.16,0.57,0.18,0.61,0.24,0.69,0.17,0.61,0.18,0.64
Alief_ISD_Grade 4 Mathematics,Alief_ISD,Grade 4 Mathematics,At Approaches Grade Level or Above,2021_2022,0.11,0.7,0.1,0.7,0.18,0.63,0.16,0.57,0.18,0.61,0.24,0.69,0.17,0.61,0.18,0.64
Harmony_Schools_Grade 3 Reading,Harmony_Schools,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.21,0.52,0.18,0.48,0.24,0.46,0.22,0.69,0.24,0.47,0.18,0.49
Harmony_Schools_Grade 3 Reading,Harmony_Schools,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.21,0.52,0.18,0.48,0.24,0.46,0.22,0.69,0.24,0.47,0.18,0.49
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.16,0.5,0.12,0.37,0.18,0.5,0.12,0.59,0.17,0.46,0.18,0.49
Goose_Creek_ISD_Grade 3 Reading,Goose_Creek_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.16,0.5,0.12,0.37,0.18,0.5,0.12,0.59,0.17,0.46,0.18,0.49
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.14,0.47,0.21,0.46,0.1,0.27,-0.22,0.37,0.21,0.42,0.18,0.48
Harmony_Schools_West_Grade 5 Mathematics,Harmony_Schools_West,Grade 5 Mathematics,At Masters Grade Level,2021_2022,0.00,0.25,0.001,0.26,0.14,0.47,0.21,0.46,0.1,0.27,-0.22,0.37,0.21,0.42,0.18,0.48
Spring_Branch_ISD_Grade 4 Reading,Spring_Branch_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.59,0.24,0.47,0.2,0.46,0.13,0.81,0.2,0.42,0.18,0.42
Spring_Branch_ISD_Grade 4 Reading,Spring_Branch_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.59,0.24,0.47,0.2,0.46,0.13,0.81,0.2,0.42,0.18,0.42
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.49,0.18,0.41,0.19,0.44,0.15,0.81,0.19,0.42,0.18,0.42
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Meets Grade Level or Above,2021_2022,0.18,0.54,0.18,0.55,0.18,0.49,0.18,0.41,0.19,0.44,0.15,0.81,0.19,0.42,0.18,0.42
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.16,0.4,0.14,0.26,0.17,0.36,0.12,0.71,0.16,0.32,0.18,0.37
Houston_ISD_Grade 3 Mathematics,Houston_ISD,Grade 3 Mathematics,At Meets Grade Level or Above,2021_2022,0.12,0.43,0.13,0.44,0.16,0.4,0.14,0.26,0.17,0.36,0.12,0.71,0.16,0.32,0.18,0.37
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.07,0.49,-0.03,0.14,0.09,0.43,0.03,0.6,0.06,0.37,0.18,0.41
Deer_Park_ISD_Grade 4 Mathematics,Deer_Park_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.07,0.49,-0.03,0.14,0.09,0.43,0.03,0.6,0.06,0.37,0.18,0.41
Sheldon_ISD_Grade 3 Reading,Sheldon_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.13,0.35,0.08,0.25,0.15,0.37,0.1,0.56,0.12,0.33,0.18,0.35
Sheldon_ISD_Grade 3 Reading,Sheldon_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.13,0.35,0.08,0.25,0.15,0.37,0.1,0.56,0.12,0.33,0.18,0.35
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.2,0.77,0.16,0.78,0.25,0.75,0.43,0.93,0.23,0.78,0.18,0.72
Harmony_Schools_South_Grade 4 Reading,Harmony_Schools_South,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.2,0.77,0.16,0.78,0.25,0.75,0.43,0.93,0.23,0.78,0.18,0.72
Spring_ISD_Grade 7 Reading,Spring_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.2,0.71,0.2,0.64,0.2,0.74,0.23,0.82,0.2,0.69,0.18,0.71
Spring_ISD_Grade 7 Reading,Spring_ISD,Grade 7 Reading,At Approaches Grade Level or Above,2021_2022,0.11,0.8,0.1,0.81,0.2,0.71,0.2,0.64,0.2,0.74,0.23,0.82,0.2,0.69,0.18,0.71
La_Porte_ISD_Grade 3 Mathematics,La_Porte_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.02,0.82,-0.13,0.65,0.09,0.86,-0.03,0.82,0.05,0.79,0.17,0.88
La_Porte_ISD_Grade 3 Mathematics,La_Porte_ISD,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.02,0.82,-0.13,0.65,0.09,0.86,-0.03,0.82,0.05,0.79,0.17,0.88
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.79,0.26,0.8,0.12,0.6,0.34,0.93,0.21,0.75,0.17,0.78
Harmony_Schools_West_Grade 3 Mathematics,Harmony_Schools_West,Grade 3 Mathematics,At Approaches Grade Level or Above,2021_2022,0.09,0.71,0.09,0.71,0.16,0.79,0.26,0.8,0.12,0.6,0.34,0.93,0.21,0.75,0.17,0.78
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.76,0.2,0.74,0.17,0.61,0.03,0.71,0.22,0.73,0.17,0.66
Harmony_Schools_West_Grade 7 Reading,Harmony_Schools_West,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.17,0.76,0.2,0.74,0.17,0.61,0.03,0.71,0.22,0.73,0.17,0.66
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.74,0.17,0.64,0.17,0.74,0.01,0.87,0.16,0.7,0.17,0.75
Houston_ISD_Grade 5 Mathematics,Houston_ISD,Grade 5 Mathematics,At Approaches Grade Level or Above,2021_2022,0.07,0.77,0.06,0.76,0.14,0.74,0.17,0.64,0.17,0.74,0.01,0.87,0.16,0.7,0.17,0.75
Goose_Creek_ISD_Grade 4 Reading,Goose_Creek_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.73,0.14,0.59,0.12,0.74,0.13,0.78,0.14,0.69,0.17,0.76
Goose_Creek_ISD_Grade 4 Reading,Goose_Creek_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.13,0.73,0.14,0.59,0.12,0.74,0.13,0.78,0.14,0.69,0.17,0.76
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.71,0.17,0.65,0.18,0.69,0.07,0.91,0.17,0.66,0.17,0.66
Houston_ISD_Grade 4 Reading,Houston_ISD,Grade 4 Reading,At Approaches Grade Level or Above,2021_2022,0.14,0.77,0.14,0.77,0.15,0.71,0.17,0.65,0.18,0.69,0.07,0.91,0.17,0.66,0.17,0.66
Yes_Prep_Schools_Grade 7 Mathematics,Yes_Prep_Schools,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.13,0.67,0.1,0.51,0.13,0.68,0.01,0.63,0.12,0.66,0.17,0.66
Yes_Prep_Schools_Grade 7 Mathematics,Yes_Prep_Schools,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.13,0.67,0.1,0.51,0.13,0.68,0.01,0.63,0.12,0.66,0.17,0.66
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.08,0.64,0.03,0.56,0.1,0.65,-0.04,0.62,0.09,0.63,0.17,0.66
Pasadena_ISD_Grade 6 Mathematics,Pasadena_ISD,Grade 6 Mathematics,At Approaches Grade Level or Above,2021_2022,0.05,0.73,0.05,0.73,0.08,0.64,0.03,0.56,0.1,0.65,-0.04,0.62,0.09,0.63,0.17,0.66
Crosby_ISD_Grade 5 Mathematics,Crosby_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.06,0.55,0.1,0.39,0.1,0.59,0,0.55,0.07,0.52,0.17,0.64
Crosby_ISD_Grade 5 Mathematics,Crosby_ISD,Grade 5 Mathematics,At Meets Grade Level or Above,2021_2022,0.04,0.48,0.04,0.49,0.06,0.55,0.1,0.39,0.1,0.59,0,0.55,0.07,0.52,0.17,0.64
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.07,0.55,0.14,0.47,0.06,0.54,0.14,0.69,0.06,0.52,0.17,0.54
Pasadena_ISD_Grade 7 Mathematics,Pasadena_ISD,Grade 7 Mathematics,At Approaches Grade Level or Above,2021_2022,0.06,0.61,0.06,0.63,0.07,0.55,0.14,0.47,0.06,0.54,0.14,0.69,0.06,0.52,0.17,0.54
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.13,0.29,0.14,0.24,0.13,0.27,0.2,0.49,0.13,0.27,0.17,0.28
Pasadena_ISD_Grade 5 Science,Pasadena_ISD,Grade 5 Science,At Meets Grade Level or Above,2021_2022,0.07,0.38,0.07,0.39,0.13,0.29,0.14,0.24,0.13,0.27,0.2,0.49,0.13,0.27,0.17,0.28
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.22,0.45,0.23,0.43,0.1,0.17,0.18,0.56,0.26,0.42,0.17,0.39
Harmony_Schools_West_Grade 4 Reading,Harmony_Schools_West,Grade 4 Reading,At Masters Grade Level,2021_2022,0.11,0.28,0.12,0.3,0.22,0.45,0.23,0.43,0.1,0.17,0.18,0.56,0.26,0.42,0.17,0.39
Alief_ISD_Grade 3 Reading,Alief_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.17,0.41,0.18,0.47,0.16,0.35,0.23,0.47,0.19,0.41,0.17,0.38
Alief_ISD_Grade 3 Reading,Alief_ISD,Grade 3 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.51,0.13,0.52,0.17,0.41,0.18,0.47,0.16,0.35,0.23,0.47,0.19,0.41,0.17,0.38
Aldine_ISD_Grade 5 Reading,Aldine_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.14,0.39,0.1,0.31,0.15,0.4,0.16,0.51,0.14,0.38,0.17,0.4
Aldine_ISD_Grade 5 Reading,Aldine_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.14,0.39,0.1,0.31,0.15,0.4,0.16,0.51,0.14,0.38,0.17,0.4
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.41,0.08,0.25,0.16,0.38,0.08,0.69,0.14,0.34,0.17,0.39
Houston_ISD_Grade 4 Mathematics,Houston_ISD,Grade 4 Mathematics,At Meets Grade Level or Above,2021_2022,0.07,0.43,0.07,0.44,0.13,0.41,0.08,0.25,0.16,0.38,0.08,0.69,0.14,0.34,0.17,0.39
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.16,0.55,0.16,0.45,0.18,0.52,0.07,0.8,0.18,0.48,0.17,0.45
Houston_ISD_Grade 7 Reading,Houston_ISD,Grade 7 Reading,At Meets Grade Level or Above,2021_2022,0.11,0.56,0.11,0.58,0.16,0.55,0.16,0.45,0.18,0.52,0.07,0.8,0.18,0.48,0.17,0.45
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.19,0.49,0.18,0.41,0.19,0.51,0.1,0.39,0.19,0.47,0.17,0.47
Sheldon_ISD_Grade 5 Reading,Sheldon_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.19,0.49,0.18,0.41,0.19,0.51,0.1,0.39,0.19,0.47,0.17,0.47
Humble_ISD_Grade 5 Reading,Humble_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.11,0.61,0.12,0.49,0.17,0.57,0.07,0.73,0.14,0.47,0.17,0.51
Humble_ISD_Grade 5 Reading,Humble_ISD,Grade 5 Reading,At Meets Grade Level or Above,2021_2022,0.12,0.58,0.11,0.58,0.11,0.61,0.12,0.49,0.17,0.57,0.07,0.73,0.14,0.47,0.17,0.51
Harmony_Schools_Grade 6 Mathematics,Harmony_Schools,Grade 6 Mathematics,At Meets Grade Level or Above,2021_2022,0.03,0.39,0.03,0.4,0.17,0.49,0.02,0.36,0.23,0.47,0.22,0.6,0.19,0.45,0.17,0.44
